Id,task_1,task_2
data/test/melanoma/ISIC_0014826.jpg,0.0343036,1.86392e-26
data/test/melanoma/ISIC_0014862.jpg,6.35031e-05,4.70795e-09
data/test/melanoma/ISIC_0014872.jpg,8.77178e-10,0.742682
data/test/melanoma/ISIC_0014883.jpg,3.50407e-18,0.0
data/test/melanoma/ISIC_0014912.jpg,0.0350768,3.56862e-06
data/test/melanoma/ISIC_0014928.jpg,2.61388e-12,6.157e-37
data/test/melanoma/ISIC_0014932.jpg,0.0252275,1.22578e-10
data/test/melanoma/ISIC_0014963.jpg,1.0,1.49191e-30
data/test/melanoma/ISIC_0014982.jpg,0.30851,0.00387064
data/test/melanoma/ISIC_0015004.jpg,0.000510524,3.24612e-09
data/test/melanoma/ISIC_0015041.jpg,1.0,0.0
data/test/melanoma/ISIC_0015046.jpg,8.27425e-12,0.999754
data/test/melanoma/ISIC_0015050.jpg,0.536424,0.371417
data/test/melanoma/ISIC_0015071.jpg,1.0,1.50135e-34
data/test/melanoma/ISIC_0015115.jpg,0.000947153,8.60627e-16
data/test/melanoma/ISIC_0015119.jpg,1.0,3.382e-08
data/test/melanoma/ISIC_0015127.jpg,0.999991,6.12662e-23
data/test/melanoma/ISIC_0015132.jpg,0.0213716,2.07412e-12
data/test/melanoma/ISIC_0015133.jpg,0.995933,4.61037e-10
data/test/melanoma/ISIC_0015136.jpg,0.314282,5.5989e-09
data/test/melanoma/ISIC_0015142.jpg,0.999998,1.49467e-06
data/test/melanoma/ISIC_0015156.jpg,1.0,4.39338e-11
data/test/melanoma/ISIC_0015163.jpg,0.00020781,1.65226e-12
data/test/melanoma/ISIC_0015167.jpg,1.98216e-16,1.0
data/test/melanoma/ISIC_0015180.jpg,7.24485e-06,0.986713
data/test/melanoma/ISIC_0015185.jpg,7.99401e-05,2.01713e-22
data/test/melanoma/ISIC_0015193.jpg,0.00272386,1.88061e-07
data/test/melanoma/ISIC_0015206.jpg,1.0,0.0
data/test/melanoma/ISIC_0015229.jpg,0.850757,0.149243
data/test/melanoma/ISIC_0015251.jpg,0.999631,6.19783e-23
data/test/nevus/ISIC_0012092.jpg,0.918492,8.10058e-07
data/test/nevus/ISIC_0012095.jpg,1.74326e-14,0.0
data/test/nevus/ISIC_0012147.jpg,4.11349e-16,5.22052e-12
data/test/nevus/ISIC_0012149.jpg,7.85134e-09,6.12101e-07
data/test/nevus/ISIC_0012152.jpg,4.85805e-13,0.999996
data/test/nevus/ISIC_0012216.jpg,0.0190369,3.94439e-08
data/test/nevus/ISIC_0012357.jpg,0.245283,0.0514012
data/test/nevus/ISIC_0012484.jpg,0.239212,0.407631
data/test/nevus/ISIC_0012493.jpg,1.486e-36,0.0
data/test/nevus/ISIC_0012551.jpg,1.56041e-15,5.26702e-38
data/test/nevus/ISIC_0012654.jpg,2.00744e-05,3.29793e-20
data/test/nevus/ISIC_0012656.jpg,7.97228e-14,0.0
data/test/nevus/ISIC_0012708.jpg,2.22146e-09,1.6157e-23
data/test/nevus/ISIC_0012722.jpg,1.10828e-29,1.23128e-33
data/test/nevus/ISIC_0012803.jpg,0.194829,3.03301e-08
data/test/nevus/ISIC_0012836.jpg,6.61765e-07,2.17384e-28
data/test/nevus/ISIC_0012837.jpg,0.030669,0.964617
data/test/nevus/ISIC_0012903.jpg,0.0,0.0
data/test/nevus/ISIC_0012904.jpg,1.68679e-24,0.0
data/test/nevus/ISIC_0012941.jpg,0.0,0.0
data/test/nevus/ISIC_0012967.jpg,1.89294e-17,0.0
data/test/nevus/ISIC_0013045.jpg,0.00175993,5.00692e-16
data/test/nevus/ISIC_0013070.jpg,9.37396e-11,1.66648e-22
data/test/nevus/ISIC_0013109.jpg,1.36571e-12,1.05907e-06
data/test/nevus/ISIC_0013159.jpg,0.210181,0.00023897
data/test/nevus/ISIC_0013164.jpg,6.00581e-17,9.76555e-18
data/test/nevus/ISIC_0013176.jpg,1.44874e-06,1.16182e-16
data/test/nevus/ISIC_0013191.jpg,6.2833e-17,0.000161423
data/test/nevus/ISIC_0013216.jpg,1.20112e-07,6.92821e-05
data/test/nevus/ISIC_0013226.jpg,4.67591e-29,0.0
data/test/nevus/ISIC_0013230.jpg,4.13487e-08,7.2613e-09
data/test/nevus/ISIC_0013269.jpg,0.959756,0.00144224
data/test/nevus/ISIC_0013291.jpg,1.23186e-06,1.02679e-17
data/test/nevus/ISIC_0013325.jpg,7.64641e-08,5.52972e-35
data/test/nevus/ISIC_0013399.jpg,3.14474e-33,0.0
data/test/nevus/ISIC_0013416.jpg,1.21225e-16,0.0
data/test/nevus/ISIC_0013511.jpg,0.00105983,0.718578
data/test/nevus/ISIC_0013512.jpg,2.64769e-22,0.0
data/test/nevus/ISIC_0013529.jpg,0.000491501,8.50911e-14
data/test/nevus/ISIC_0013600.jpg,1.23274e-06,3.70393e-26
data/test/nevus/ISIC_0013602.jpg,0.26213,6.8468e-35
data/test/nevus/ISIC_0013738.jpg,0.0,0.0
data/test/nevus/ISIC_0013794.jpg,2.48409e-31,0.0
data/test/nevus/ISIC_0013809.jpg,0.417699,2.21799e-05
data/test/nevus/ISIC_0013891.jpg,0.256449,0.000503481
data/test/nevus/ISIC_0013897.jpg,0.821308,0.00225695
data/test/nevus/ISIC_0013911.jpg,4.46607e-15,1.0
data/test/nevus/ISIC_0013966.jpg,1.56015e-05,4.12999e-13
data/test/nevus/ISIC_0013998.jpg,1.85589e-11,1.20949e-14
data/test/nevus/ISIC_0014090.jpg,2.99469e-21,7.29733e-34
data/test/nevus/ISIC_0014117.jpg,0.00276094,2.01743e-08
data/test/nevus/ISIC_0014470.jpg,1.50293e-14,0.999909
data/test/nevus/ISIC_0014675.jpg,0.0,0.0
data/test/nevus/ISIC_0014677.jpg,1.25407e-37,0.0
data/test/nevus/ISIC_0014687.jpg,0.00448983,1.00596e-06
data/test/nevus/ISIC_0014693.jpg,1.0,1.13948e-09
data/test/nevus/ISIC_0014697.jpg,0.0,0.0
data/test/nevus/ISIC_0014698.jpg,3.28989e-20,0.0
data/test/nevus/ISIC_0014720.jpg,1.36765e-05,4.39687e-15
data/test/nevus/ISIC_0014725.jpg,5.15459e-05,8.50491e-20
data/test/nevus/ISIC_0014728.jpg,8.92527e-08,5.46272e-26
data/test/nevus/ISIC_0014729.jpg,0.432568,0.567338
data/test/nevus/ISIC_0014740.jpg,1.0,4.48683e-10
data/test/nevus/ISIC_0014743.jpg,0.0,0.0
data/test/nevus/ISIC_0014746.jpg,2.12358e-06,0.000598688
data/test/nevus/ISIC_0014749.jpg,0.00688409,1.9871e-12
data/test/nevus/ISIC_0014753.jpg,7.9629e-06,1.10949e-12
data/test/nevus/ISIC_0014755.jpg,3.08908e-06,1.77742e-13
data/test/nevus/ISIC_0014765.jpg,4.65517e-18,0.0
data/test/nevus/ISIC_0014768.jpg,4.10424e-17,0.0
data/test/nevus/ISIC_0014773.jpg,0.126618,3.03134e-10
data/test/nevus/ISIC_0014780.jpg,4.13487e-10,0.0
data/test/nevus/ISIC_0014786.jpg,0.153513,0.00340046
data/test/nevus/ISIC_0014787.jpg,0.000101664,7.52574e-14
data/test/nevus/ISIC_0014792.jpg,5.90058e-15,2.8406e-28
data/test/nevus/ISIC_0014796.jpg,2.71069e-11,0.0
data/test/nevus/ISIC_0014798.jpg,3.18473e-14,0.0
data/test/nevus/ISIC_0014807.jpg,1.42231e-18,0.0
data/test/nevus/ISIC_0014814.jpg,1.23557e-11,8.73591e-22
data/test/nevus/ISIC_0014815.jpg,0.000695541,2.75429e-16
data/test/nevus/ISIC_0014820.jpg,0.0,0.0
data/test/nevus/ISIC_0014822.jpg,3.20029e-10,9.72474e-16
data/test/nevus/ISIC_0014833.jpg,0.0265393,4.02627e-14
data/test/nevus/ISIC_0014835.jpg,1.2223e-13,0.0
data/test/nevus/ISIC_0014844.jpg,2.34839e-11,8.23331e-38
data/test/nevus/ISIC_0014853.jpg,9.07921e-35,0.0
data/test/nevus/ISIC_0014854.jpg,6.30084e-11,0.0
data/test/nevus/ISIC_0014863.jpg,2.23539e-09,3.17922e-11
data/test/nevus/ISIC_0014867.jpg,2.81896e-22,0.0
data/test/nevus/ISIC_0014868.jpg,3.48948e-08,0.999512
data/test/nevus/ISIC_0014876.jpg,1.25556e-16,0.0
data/test/nevus/ISIC_0014879.jpg,0.0,0.0
data/test/nevus/ISIC_0014901.jpg,1.01709e-05,6.07404e-33
data/test/nevus/ISIC_0014907.jpg,7.52943e-12,0.0
data/test/nevus/ISIC_0014910.jpg,4.61151e-11,0.0
data/test/nevus/ISIC_0014921.jpg,2.13853e-11,0.0
data/test/nevus/ISIC_0014927.jpg,8.40953e-06,4.88031e-15
data/test/nevus/ISIC_0014936.jpg,0.0140948,7.47649e-08
data/test/nevus/ISIC_0014938.jpg,1.0,0.0
data/test/nevus/ISIC_0014940.jpg,1.64242e-08,1.55016e-25
data/test/nevus/ISIC_0014941.jpg,4.25319e-11,7.36011e-21
data/test/nevus/ISIC_0014942.jpg,0.0,0.0
data/test/nevus/ISIC_0014943.jpg,0.0,0.0
data/test/nevus/ISIC_0014944.jpg,1.84486e-06,4.43352e-26
data/test/nevus/ISIC_0014947.jpg,0.000631203,0.0
data/test/nevus/ISIC_0014948.jpg,0.0371558,4.59912e-07
data/test/nevus/ISIC_0014949.jpg,5.43682e-18,0.0
data/test/nevus/ISIC_0014952.jpg,4.04987e-07,5.24149e-12
data/test/nevus/ISIC_0014955.jpg,4.05948e-06,0.0
data/test/nevus/ISIC_0014956.jpg,6.47379e-07,1.49433e-08
data/test/nevus/ISIC_0014957.jpg,3.91602e-13,7.76351e-31
data/test/nevus/ISIC_0014958.jpg,2.33656e-09,2.89804e-23
data/test/nevus/ISIC_0014959.jpg,0.0,0.0
data/test/nevus/ISIC_0014961.jpg,2.98095e-06,2.78372e-27
data/test/nevus/ISIC_0014962.jpg,4.2679e-22,3.99189e-24
data/test/nevus/ISIC_0014964.jpg,1.25051e-05,2.46622e-14
data/test/nevus/ISIC_0014966.jpg,4.99615e-06,8.58235e-35
data/test/nevus/ISIC_0014968.jpg,8.40231e-05,2.86722e-29
data/test/nevus/ISIC_0014969.jpg,3.48677e-36,0.0
data/test/nevus/ISIC_0014973.jpg,2.37081e-08,5.52269e-26
data/test/nevus/ISIC_0014974.jpg,8.66767e-21,0.0
data/test/nevus/ISIC_0014977.jpg,6.20776e-17,0.0
data/test/nevus/ISIC_0014992.jpg,1.61362e-13,2.06914e-36
data/test/nevus/ISIC_0014994.jpg,9.57958e-19,0.0
data/test/nevus/ISIC_0014998.jpg,1.44118e-12,2.16858e-30
data/test/nevus/ISIC_0015002.jpg,2.26712e-12,2.40291e-09
data/test/nevus/ISIC_0015003.jpg,0.0208069,1.83393e-07
data/test/nevus/ISIC_0015007.jpg,0.0,0.0
data/test/nevus/ISIC_0015008.jpg,0.0,1.0
data/test/nevus/ISIC_0015009.jpg,0.000114356,0.0182525
data/test/nevus/ISIC_0015011.jpg,7.47788e-19,1.0
data/test/nevus/ISIC_0015013.jpg,0.850273,0.010769
data/test/nevus/ISIC_0015015.jpg,1.91436e-05,3.96501e-27
data/test/nevus/ISIC_0015016.jpg,1.04743e-09,5.80288e-28
data/test/nevus/ISIC_0015018.jpg,0.00063876,4.52799e-18
data/test/nevus/ISIC_0015019.jpg,0.10123,7.66154e-05
data/test/nevus/ISIC_0015020.jpg,0.127396,1.19363e-07
data/test/nevus/ISIC_0015021.jpg,3.40551e-21,0.0
data/test/nevus/ISIC_0015023.jpg,1.87738e-05,6.33649e-24
data/test/nevus/ISIC_0015026.jpg,0.0,0.0
data/test/nevus/ISIC_0015030.jpg,1.10361e-17,0.0
data/test/nevus/ISIC_0015031.jpg,1.60077e-37,0.0
data/test/nevus/ISIC_0015034.jpg,4.84218e-17,0.0
data/test/nevus/ISIC_0015035.jpg,2.14953e-25,0.0
data/test/nevus/ISIC_0015037.jpg,0.00011838,5.16899e-15
data/test/nevus/ISIC_0015040.jpg,2.9259e-28,0.0
data/test/nevus/ISIC_0015051.jpg,0.0422892,1.96347e-13
data/test/nevus/ISIC_0015056.jpg,0.0404509,5.7776e-14
data/test/nevus/ISIC_0015057.jpg,7.08301e-07,8.07586e-34
data/test/nevus/ISIC_0015060.jpg,1.60939e-05,4.94734e-22
data/test/nevus/ISIC_0015064.jpg,0.0121535,2.45782e-17
data/test/nevus/ISIC_0015078.jpg,3.47057e-06,0.999985
data/test/nevus/ISIC_0015089.jpg,2.09304e-21,0.0
data/test/nevus/ISIC_0015102.jpg,1.13983e-30,0.999998
data/test/nevus/ISIC_0015118.jpg,0.0249663,0.00923192
data/test/nevus/ISIC_0015125.jpg,2.89208e-12,0.0
data/test/nevus/ISIC_0015129.jpg,0.000170426,0.99983
data/test/nevus/ISIC_0015130.jpg,1.0,1.51099e-08
data/test/nevus/ISIC_0015139.jpg,1.67933e-06,0.0
data/test/nevus/ISIC_0015140.jpg,0.0231863,2.90442e-13
data/test/nevus/ISIC_0015146.jpg,1.98021e-37,0.0
data/test/nevus/ISIC_0015149.jpg,0.152245,1.17197e-16
data/test/nevus/ISIC_0015150.jpg,1.44706e-13,0.0
data/test/nevus/ISIC_0015152.jpg,7.62872e-18,6.14667e-15
data/test/nevus/ISIC_0015155.jpg,0.0,0.0
data/test/nevus/ISIC_0015157.jpg,9.49198e-29,0.0
data/test/nevus/ISIC_0015160.jpg,0.0,0.0
data/test/nevus/ISIC_0015161.jpg,1.21184e-15,0.129277
data/test/nevus/ISIC_0015171.jpg,1.16247e-06,4.8191e-05
data/test/nevus/ISIC_0015173.jpg,0.0226123,0.00172219
data/test/nevus/ISIC_0015174.jpg,0.129133,5.0433e-12
data/test/nevus/ISIC_0015175.jpg,1.94243e-19,0.0
data/test/nevus/ISIC_0015176.jpg,0.744093,0.22188
data/test/nevus/ISIC_0015179.jpg,0.000415655,1.14541e-15
data/test/nevus/ISIC_0015184.jpg,0.0,0.0
data/test/nevus/ISIC_0015201.jpg,0.00107312,2.40643e-19
data/test/nevus/ISIC_0015202.jpg,9.4095e-34,0.0
data/test/nevus/ISIC_0015203.jpg,2.23946e-06,1.77291e-07
data/test/nevus/ISIC_0015207.jpg,0.0848309,5.92614e-10
data/test/nevus/ISIC_0015208.jpg,0.0893468,3.45774e-06
data/test/nevus/ISIC_0015212.jpg,0.0,0.0
data/test/nevus/ISIC_0015215.jpg,1.4469e-06,1.89688e-25
data/test/nevus/ISIC_0015216.jpg,0.00338001,9.87158e-13
data/test/nevus/ISIC_0015217.jpg,3.19772e-30,0.0
data/test/nevus/ISIC_0015218.jpg,5.30755e-13,0.0
data/test/nevus/ISIC_0015223.jpg,1.32999e-25,0.0
data/test/nevus/ISIC_0015224.jpg,0.0,0.0
data/test/nevus/ISIC_0015226.jpg,6.58973e-10,7.44874e-24
data/test/nevus/ISIC_0015232.jpg,1.82806e-12,9.97424e-17
data/test/nevus/ISIC_0015237.jpg,0.999987,1.27612e-05
data/test/nevus/ISIC_0015241.jpg,3.61539e-21,0.0
data/test/nevus/ISIC_0015244.jpg,0.0474377,1.47368e-14
data/test/nevus/ISIC_0015245.jpg,1.88518e-11,1.45074e-11
data/test/nevus/ISIC_0015250.jpg,0.151625,0.848367
data/test/nevus/ISIC_0015254.jpg,0.186491,0.0498522
data/test/nevus/ISIC_0015255.jpg,2.11977e-07,4.83288e-16
data/test/nevus/ISIC_0015258.jpg,1.0,8.36851e-33
data/test/nevus/ISIC_0015264.jpg,2.0937e-36,0.0
data/test/nevus/ISIC_0015270.jpg,0.000451755,2.5278e-07
data/test/nevus/ISIC_0015273.jpg,0.0,0.0
data/test/nevus/ISIC_0015274.jpg,0.123458,1.10607e-10
data/test/nevus/ISIC_0015276.jpg,3.4326e-11,0.0
data/test/nevus/ISIC_0015279.jpg,6.07124e-22,1.5614e-35
data/test/nevus/ISIC_0015283.jpg,0.0,0.0
data/test/nevus/ISIC_0015291.jpg,1.8002e-29,0.0
data/test/nevus/ISIC_0015293.jpg,1.83167e-26,0.0
data/test/nevus/ISIC_0015298.jpg,1.01447e-22,0.0
data/test/nevus/ISIC_0015309.jpg,0.0,0.0
data/test/nevus/ISIC_0015310.jpg,3.71594e-11,1.37066e-28
data/test/nevus/ISIC_0015311.jpg,2.35275e-08,0.994787
data/test/nevus/ISIC_0015312.jpg,0.106445,5.80767e-05
data/test/nevus/ISIC_0015330.jpg,2.4146e-11,2.87893e-17
data/test/nevus/ISIC_0015331.jpg,3.81116e-29,0.0
data/test/nevus/ISIC_0015347.jpg,2.36268e-10,0.0
data/test/nevus/ISIC_0015353.jpg,0.000283289,0.9995
data/test/nevus/ISIC_0015355.jpg,1.15946e-16,4.84059e-33
data/test/nevus/ISIC_0015357.jpg,8.61728e-24,0.0
data/test/nevus/ISIC_0015360.jpg,3.20156e-09,0.0
data/test/nevus/ISIC_0015363.jpg,0.0,0.0
data/test/nevus/ISIC_0015364.jpg,1.97897e-18,1.43099e-16
data/test/nevus/ISIC_0015368.jpg,0.27908,1.52983e-06
data/test/nevus/ISIC_0015369.jpg,1.70377e-18,0.0
data/test/nevus/ISIC_0015383.jpg,0.0,0.0
data/test/nevus/ISIC_0015386.jpg,0.0513382,0.00483363
data/test/nevus/ISIC_0015390.jpg,6.93796e-07,0.654064
data/test/nevus/ISIC_0015395.jpg,0.0,0.0
data/test/nevus/ISIC_0015403.jpg,0.267358,2.80414e-14
data/test/nevus/ISIC_0015404.jpg,2.84635e-06,3.87793e-17
data/test/nevus/ISIC_0015411.jpg,0.0,0.0
data/test/nevus/ISIC_0015412.jpg,0.999974,2.89654e-34
data/test/nevus/ISIC_0015416.jpg,0.0680417,2.9055e-05
data/test/nevus/ISIC_0015417.jpg,2.77843e-06,3.99707e-34
data/test/nevus/ISIC_0015418.jpg,4.97176e-32,0.0
data/test/nevus/ISIC_0015419.jpg,0.000261903,0.000198904
data/test/nevus/ISIC_0015436.jpg,1.09858e-08,0.0
data/test/nevus/ISIC_0015440.jpg,3.73234e-31,0.0
data/test/nevus/ISIC_0015447.jpg,1.28135e-07,9.73172e-22
data/test/nevus/ISIC_0015455.jpg,0.121032,2.32522e-24
data/test/nevus/ISIC_0015464.jpg,0.0014895,2.96746e-22
data/test/nevus/ISIC_0015466.jpg,9.46624e-11,0.0
data/test/nevus/ISIC_0015468.jpg,0.0,0.0
data/test/nevus/ISIC_0015476.jpg,1.54269e-31,0.0
data/test/nevus/ISIC_0015481.jpg,1.0,3.05848e-10
data/test/nevus/ISIC_0015482.jpg,0.00465144,1.67392e-07
data/test/nevus/ISIC_0015485.jpg,4.37233e-07,5.12942e-18
data/test/nevus/ISIC_0015510.jpg,1.4084e-18,0.0
data/test/nevus/ISIC_0015526.jpg,9.69963e-13,0.0
data/test/nevus/ISIC_0015537.jpg,0.000982759,0.00143462
data/test/nevus/ISIC_0015544.jpg,0.000181818,0.98613
data/test/nevus/ISIC_0015559.jpg,0.0955179,1.95321e-08
data/test/nevus/ISIC_0015563.jpg,4.02409e-19,0.0
data/test/nevus/ISIC_0015566.jpg,1.71098e-15,0.0
data/test/nevus/ISIC_0015568.jpg,0.00025166,1.31251e-16
data/test/nevus/ISIC_0015582.jpg,1.87293e-31,0.0
data/test/nevus/ISIC_0015593.jpg,1.30196e-22,1.01946e-23
data/test/nevus/ISIC_0015603.jpg,7.25265e-05,7.65014e-18
data/test/nevus/ISIC_0015607.jpg,3.60601e-08,0.999828
data/test/nevus/ISIC_0015614.jpg,0.310603,0.232707
data/test/nevus/ISIC_0015617.jpg,0.0559755,4.73673e-06
data/test/nevus/ISIC_0015625.jpg,9.5253e-08,2.7295e-21
data/test/nevus/ISIC_0015631.jpg,1.48679e-05,2.25101e-16
data/test/nevus/ISIC_0015636.jpg,0.87995,0.0904837
data/test/nevus/ISIC_0015638.jpg,2.62489e-36,0.0
data/test/nevus/ISIC_0015641.jpg,7.17057e-12,1.5415e-17
data/test/nevus/ISIC_0015645.jpg,0.0,0.0
data/test/nevus/ISIC_0015936.jpg,5.0628e-07,3.94398e-34
data/test/nevus/ISIC_0015937.jpg,6.55526e-08,2.63179e-28
data/test/nevus/ISIC_0015938.jpg,3.63331e-18,0.0
data/test/nevus/ISIC_0015939.jpg,0.796097,0.000119924
data/test/nevus/ISIC_0015940.jpg,4.84197e-14,8.84499e-38
data/test/nevus/ISIC_0015941.jpg,0.0,0.0
data/test/nevus/ISIC_0015942.jpg,1.33696e-12,3.24028e-14
data/test/nevus/ISIC_0015943.jpg,6.8585e-09,3.41129e-11
data/test/nevus/ISIC_0015944.jpg,6.30479e-07,0.999999
data/test/nevus/ISIC_0015945.jpg,1.10785e-08,3.27181e-17
data/test/nevus/ISIC_0015946.jpg,1.38352e-06,2.59402e-30
data/test/nevus/ISIC_0015947.jpg,0.000239826,1.45346e-14
data/test/nevus/ISIC_0015948.jpg,1.1176e-21,0.0
data/test/nevus/ISIC_0015949.jpg,6.02236e-06,2.89752e-10
data/test/nevus/ISIC_0015950.jpg,0.00100804,5.86755e-07
data/test/nevus/ISIC_0015951.jpg,1.05556e-08,3.25971e-20
data/test/nevus/ISIC_0015952.jpg,0.00212128,7.32132e-06
data/test/nevus/ISIC_0015953.jpg,3.43662e-12,0.775991
data/test/nevus/ISIC_0015954.jpg,2.20985e-15,0.0
data/test/nevus/ISIC_0015955.jpg,0.0,0.0
data/test/nevus/ISIC_0015956.jpg,4.598e-27,0.0
data/test/nevus/ISIC_0015957.jpg,1.2975e-09,1.0
data/test/nevus/ISIC_0015958.jpg,1.71811e-13,0.999992
data/test/nevus/ISIC_0015959.jpg,2.09485e-24,0.0
data/test/nevus/ISIC_0015960.jpg,2.43191e-16,0.0
data/test/nevus/ISIC_0015961.jpg,2.87181e-07,7.40427e-29
