Id,task_1,task_2
data/test/melanoma/ISIC_0014284.jpg,0.00227322,0.520393
data/test/melanoma/ISIC_0014288.jpg,0.064299,0.55331
data/test/melanoma/ISIC_0014319.jpg,0.0190031,0.000561811
data/test/melanoma/ISIC_0014336.jpg,0.738317,0.00273399
data/test/melanoma/ISIC_0014349.jpg,0.953573,0.00388247
data/test/melanoma/ISIC_0014369.jpg,0.538677,0.0517066
data/test/melanoma/ISIC_0014423.jpg,0.00321408,0.948075
data/test/melanoma/ISIC_0014434.jpg,0.000230566,0.999148
data/test/melanoma/ISIC_0014454.jpg,0.0526655,0.0749157
data/test/melanoma/ISIC_0014478.jpg,0.000705606,5.99099e-05
data/test/melanoma/ISIC_0014489.jpg,0.997781,2.98536e-05
data/test/melanoma/ISIC_0014506.jpg,0.999889,7.79621e-05
data/test/melanoma/ISIC_0014513.jpg,0.000571973,0.60761
data/test/melanoma/ISIC_0014541.jpg,0.826648,7.00288e-07
data/test/melanoma/ISIC_0014542.jpg,9.27186e-06,0.0218138
data/test/melanoma/ISIC_0014546.jpg,0.484663,0.0665142
data/test/melanoma/ISIC_0014548.jpg,0.325204,0.0452537
data/test/melanoma/ISIC_0014559.jpg,0.90781,0.070868
data/test/melanoma/ISIC_0014663.jpg,0.0208801,0.940504
data/test/melanoma/ISIC_0014666.jpg,0.207231,0.776079
data/test/melanoma/ISIC_0014695.jpg,0.999927,7.14695e-05
data/test/melanoma/ISIC_0014703.jpg,0.00637564,1.93154e-09
data/test/melanoma/ISIC_0014727.jpg,2.46559e-14,9.93759e-18
data/test/melanoma/ISIC_0014766.jpg,0.0405294,0.156727
data/test/melanoma/ISIC_0014772.jpg,0.0939747,0.00132069
data/test/melanoma/ISIC_0014784.jpg,4.44154e-12,0.999974
data/test/melanoma/ISIC_0014790.jpg,0.913488,1.98433e-12
data/test/melanoma/ISIC_0014800.jpg,0.00639363,0.00172307
data/test/melanoma/ISIC_0014826.jpg,0.0025319,3.79941e-07
data/test/melanoma/ISIC_0014862.jpg,0.117764,2.29056e-06
data/test/melanoma/ISIC_0014872.jpg,8.23213e-05,0.998749
data/test/melanoma/ISIC_0014883.jpg,9.19533e-12,4.53256e-23
data/test/melanoma/ISIC_0014912.jpg,0.0181636,9.05081e-07
data/test/melanoma/ISIC_0014928.jpg,1.11281e-08,5.48028e-09
data/test/melanoma/ISIC_0014932.jpg,6.93022e-05,1.09933e-08
data/test/melanoma/ISIC_0014963.jpg,0.997094,6.59863e-08
data/test/melanoma/ISIC_0014982.jpg,0.00199968,0.00226653
data/test/melanoma/ISIC_0015004.jpg,2.44335e-08,1.48676e-08
data/test/melanoma/ISIC_0015041.jpg,0.999998,2.08104e-06
data/test/melanoma/ISIC_0015046.jpg,5.81395e-15,0.304592
data/test/melanoma/ISIC_0015050.jpg,0.999924,6.06287e-05
data/test/melanoma/ISIC_0015071.jpg,1.0,6.27779e-13
data/test/melanoma/ISIC_0015115.jpg,0.867587,1.82472e-07
data/test/melanoma/ISIC_0015119.jpg,0.0015871,9.39461e-06
data/test/melanoma/ISIC_0015127.jpg,0.993417,1.4753e-17
data/test/melanoma/ISIC_0015132.jpg,0.989535,0.00036189
data/test/melanoma/ISIC_0015133.jpg,0.104114,8.87583e-16
data/test/melanoma/ISIC_0015136.jpg,0.158107,0.0232544
data/test/melanoma/ISIC_0015142.jpg,0.997501,0.000317605
data/test/melanoma/ISIC_0015156.jpg,0.301851,0.268173
data/test/melanoma/ISIC_0015163.jpg,0.00470802,0.000306638
data/test/melanoma/ISIC_0015167.jpg,0.997692,0.00230856
data/test/melanoma/ISIC_0015180.jpg,1.96707e-07,0.999653
data/test/melanoma/ISIC_0015185.jpg,1.71593e-09,6.62729e-10
data/test/melanoma/ISIC_0015193.jpg,1.24377e-05,0.00108272
data/test/melanoma/ISIC_0015206.jpg,1.0,1.3501e-31
data/test/melanoma/ISIC_0015229.jpg,0.999997,6.82783e-08
data/test/melanoma/ISIC_0015251.jpg,0.00334221,6.89683e-08
data/test/nevus/ISIC_0012092.jpg,0.168025,3.07709e-10
data/test/nevus/ISIC_0012095.jpg,7.15566e-08,0.0664127
data/test/nevus/ISIC_0012147.jpg,4.96356e-15,2.08654e-13
data/test/nevus/ISIC_0012149.jpg,4.74197e-11,0.00198897
data/test/nevus/ISIC_0012152.jpg,3.84841e-07,0.999983
data/test/nevus/ISIC_0012216.jpg,0.00169633,0.000446885
data/test/nevus/ISIC_0012357.jpg,0.184569,0.438115
data/test/nevus/ISIC_0012484.jpg,0.172905,0.550691
data/test/nevus/ISIC_0012493.jpg,1.06331e-17,5.37241e-25
data/test/nevus/ISIC_0012551.jpg,1.54088e-11,0.000152948
data/test/nevus/ISIC_0012654.jpg,1.37319e-05,1.43438e-07
data/test/nevus/ISIC_0012656.jpg,8.10275e-05,2.34665e-08
data/test/nevus/ISIC_0012708.jpg,2.52535e-06,3.85372e-07
data/test/nevus/ISIC_0012722.jpg,2.71156e-09,1.90103e-10
data/test/nevus/ISIC_0012803.jpg,0.000217202,0.000602383
data/test/nevus/ISIC_0012836.jpg,0.000390169,1.05342e-06
data/test/nevus/ISIC_0012837.jpg,1.45397e-05,6.22436e-05
data/test/nevus/ISIC_0012903.jpg,9.83314e-16,2.39034e-12
data/test/nevus/ISIC_0012904.jpg,1.3961e-10,4.58536e-05
data/test/nevus/ISIC_0012941.jpg,2.42558e-24,0.999997
data/test/nevus/ISIC_0012967.jpg,1.59176e-08,1.04315e-07
data/test/nevus/ISIC_0013045.jpg,0.000203157,4.88379e-05
data/test/nevus/ISIC_0013070.jpg,1.68045e-06,0.000309005
data/test/nevus/ISIC_0013109.jpg,3.31057e-06,0.000171567
data/test/nevus/ISIC_0013159.jpg,3.6866e-07,0.961802
data/test/nevus/ISIC_0013164.jpg,1.89757e-18,2.39258e-10
data/test/nevus/ISIC_0013176.jpg,0.000378712,1.66685e-05
data/test/nevus/ISIC_0013191.jpg,2.71303e-11,0.00506772
data/test/nevus/ISIC_0013216.jpg,4.29426e-07,0.00069591
data/test/nevus/ISIC_0013226.jpg,0.00401471,0.000285371
data/test/nevus/ISIC_0013230.jpg,0.000196583,0.00376916
data/test/nevus/ISIC_0013269.jpg,0.980187,7.60689e-07
data/test/nevus/ISIC_0013291.jpg,0.159104,0.00144488
data/test/nevus/ISIC_0013325.jpg,0.0223675,0.0166741
data/test/nevus/ISIC_0013399.jpg,3.46323e-23,2.72862e-22
data/test/nevus/ISIC_0013416.jpg,5.42741e-27,2.65604e-15
data/test/nevus/ISIC_0013511.jpg,0.000668879,0.000132315
data/test/nevus/ISIC_0013512.jpg,5.55057e-09,0.947865
data/test/nevus/ISIC_0013529.jpg,0.000159205,3.29964e-05
data/test/nevus/ISIC_0013600.jpg,0.00170956,6.40003e-06
data/test/nevus/ISIC_0013602.jpg,0.89414,2.6363e-12
data/test/nevus/ISIC_0013738.jpg,1.31819e-17,3.1691e-15
data/test/nevus/ISIC_0013794.jpg,1.97102e-07,1.34225e-05
data/test/nevus/ISIC_0013809.jpg,0.898028,0.00108071
data/test/nevus/ISIC_0013891.jpg,5.95804e-07,4.84833e-07
data/test/nevus/ISIC_0013897.jpg,0.998271,0.00157174
data/test/nevus/ISIC_0013911.jpg,1.53179e-10,1.0
data/test/nevus/ISIC_0013966.jpg,0.000429395,0.0163258
data/test/nevus/ISIC_0013998.jpg,2.46588e-05,4.06155e-05
data/test/nevus/ISIC_0014090.jpg,2.98216e-08,1.9876e-06
data/test/nevus/ISIC_0014117.jpg,0.00077733,1.19909e-05
data/test/nevus/ISIC_0014470.jpg,1.79728e-07,0.999287
data/test/nevus/ISIC_0014675.jpg,2.57421e-12,2.56436e-23
data/test/nevus/ISIC_0014677.jpg,3.27962e-18,3.61391e-22
data/test/nevus/ISIC_0014687.jpg,2.45273e-07,3.59259e-06
data/test/nevus/ISIC_0014693.jpg,8.63434e-05,0.999838
data/test/nevus/ISIC_0014697.jpg,7.97103e-21,8.17906e-32
data/test/nevus/ISIC_0014698.jpg,1.11887e-16,4.29445e-20
data/test/nevus/ISIC_0014720.jpg,3.71059e-05,2.49454e-09
data/test/nevus/ISIC_0014725.jpg,1.11037e-08,8.87646e-07
data/test/nevus/ISIC_0014728.jpg,7.73967e-24,7.72465e-19
data/test/nevus/ISIC_0014729.jpg,0.0203257,0.696769
data/test/nevus/ISIC_0014740.jpg,0.994974,0.000345213
data/test/nevus/ISIC_0014743.jpg,2.50763e-13,2.0753e-11
data/test/nevus/ISIC_0014746.jpg,8.82994e-06,1.0313e-09
data/test/nevus/ISIC_0014749.jpg,0.000115025,0.397513
data/test/nevus/ISIC_0014753.jpg,0.230592,0.00136322
data/test/nevus/ISIC_0014755.jpg,0.841221,0.0139805
data/test/nevus/ISIC_0014765.jpg,5.11523e-13,1.89434e-11
data/test/nevus/ISIC_0014768.jpg,4.87996e-06,1.81608e-07
data/test/nevus/ISIC_0014773.jpg,0.0638437,0.151294
data/test/nevus/ISIC_0014780.jpg,5.70546e-13,4.06483e-12
data/test/nevus/ISIC_0014786.jpg,1.28214e-08,4.12702e-12
data/test/nevus/ISIC_0014787.jpg,1.97019e-06,0.00308396
data/test/nevus/ISIC_0014792.jpg,4.75687e-23,0.219619
data/test/nevus/ISIC_0014796.jpg,1.47909e-05,7.35109e-08
data/test/nevus/ISIC_0014798.jpg,5.53529e-13,5.20337e-08
data/test/nevus/ISIC_0014807.jpg,8.61553e-06,1.30986e-09
data/test/nevus/ISIC_0014814.jpg,2.71892e-05,7.22876e-09
data/test/nevus/ISIC_0014815.jpg,0.000591957,1.25951e-05
data/test/nevus/ISIC_0014820.jpg,2.51918e-32,0.0
data/test/nevus/ISIC_0014822.jpg,1.62214e-10,8.89395e-07
data/test/nevus/ISIC_0014833.jpg,0.11474,4.77661e-05
data/test/nevus/ISIC_0014835.jpg,2.82847e-06,2.4171e-10
data/test/nevus/ISIC_0014844.jpg,4.49251e-06,1.17527e-06
data/test/nevus/ISIC_0014853.jpg,9.41738e-06,2.02414e-09
data/test/nevus/ISIC_0014854.jpg,1.61434e-11,4.27702e-10
data/test/nevus/ISIC_0014863.jpg,0.000567772,0.000347386
data/test/nevus/ISIC_0014867.jpg,2.84061e-08,1.77737e-13
data/test/nevus/ISIC_0014868.jpg,2.38822e-10,1.35339e-11
data/test/nevus/ISIC_0014876.jpg,1.02593e-26,6.04112e-34
data/test/nevus/ISIC_0014879.jpg,2.35985e-12,2.46336e-09
data/test/nevus/ISIC_0014901.jpg,6.19374e-06,0.294992
data/test/nevus/ISIC_0014907.jpg,5.08128e-18,8.78257e-27
data/test/nevus/ISIC_0014910.jpg,1.2153e-07,2.87121e-07
data/test/nevus/ISIC_0014921.jpg,6.30676e-14,2.8533e-16
data/test/nevus/ISIC_0014927.jpg,0.000182907,4.00356e-07
data/test/nevus/ISIC_0014936.jpg,0.000138406,0.000147386
data/test/nevus/ISIC_0014938.jpg,2.07567e-09,6.33355e-13
data/test/nevus/ISIC_0014940.jpg,9.14224e-13,7.17987e-18
data/test/nevus/ISIC_0014941.jpg,5.38178e-07,3.52238e-07
data/test/nevus/ISIC_0014942.jpg,4.98632e-27,2.97061e-18
data/test/nevus/ISIC_0014943.jpg,4.2606e-08,5.64173e-15
data/test/nevus/ISIC_0014944.jpg,4.68537e-07,0.00245631
data/test/nevus/ISIC_0014947.jpg,0.999198,4.37022e-10
data/test/nevus/ISIC_0014948.jpg,0.773018,0.0811739
data/test/nevus/ISIC_0014949.jpg,3.17302e-07,4.04818e-11
data/test/nevus/ISIC_0014952.jpg,9.42174e-09,4.82884e-10
data/test/nevus/ISIC_0014955.jpg,1.0,0.0
data/test/nevus/ISIC_0014956.jpg,6.60471e-05,8.48202e-07
data/test/nevus/ISIC_0014957.jpg,2.36214e-13,3.50151e-20
data/test/nevus/ISIC_0014958.jpg,2.13291e-10,1.15385e-17
data/test/nevus/ISIC_0014959.jpg,4.00288e-17,3.63231e-19
data/test/nevus/ISIC_0014961.jpg,4.84192e-06,9.49948e-18
data/test/nevus/ISIC_0014962.jpg,5.46648e-24,6.62917e-16
data/test/nevus/ISIC_0014964.jpg,0.00610441,3.07918e-10
data/test/nevus/ISIC_0014966.jpg,0.000675204,2.97092e-05
data/test/nevus/ISIC_0014968.jpg,0.999579,7.14481e-07
data/test/nevus/ISIC_0014969.jpg,3.38375e-10,1.0583e-14
data/test/nevus/ISIC_0014973.jpg,2.96877e-05,2.43569e-13
data/test/nevus/ISIC_0014974.jpg,3.12545e-07,0.000559236
data/test/nevus/ISIC_0014977.jpg,3.40968e-09,1.6295e-10
data/test/nevus/ISIC_0014992.jpg,1.8213e-07,7.57183e-07
data/test/nevus/ISIC_0014994.jpg,2.68787e-12,9.12322e-09
data/test/nevus/ISIC_0014998.jpg,8.72623e-06,0.281641
data/test/nevus/ISIC_0015002.jpg,3.13757e-20,9.04347e-20
data/test/nevus/ISIC_0015003.jpg,0.0048406,0.00219765
data/test/nevus/ISIC_0015007.jpg,2.27352e-33,3.03814e-21
data/test/nevus/ISIC_0015008.jpg,1.85888e-14,5.35626e-11
data/test/nevus/ISIC_0015009.jpg,7.65447e-07,0.913896
data/test/nevus/ISIC_0015011.jpg,0.000196144,0.999514
data/test/nevus/ISIC_0015013.jpg,0.384595,0.00326947
data/test/nevus/ISIC_0015015.jpg,2.52365e-07,1.70752e-14
data/test/nevus/ISIC_0015016.jpg,6.5963e-10,1.06212e-10
data/test/nevus/ISIC_0015018.jpg,0.00270198,0.000907978
data/test/nevus/ISIC_0015019.jpg,0.000808066,0.634346
data/test/nevus/ISIC_0015020.jpg,0.373151,0.104279
data/test/nevus/ISIC_0015021.jpg,2.85648e-14,9.59499e-13
data/test/nevus/ISIC_0015023.jpg,3.32959e-07,1.8189e-14
data/test/nevus/ISIC_0015026.jpg,2.28871e-13,2.65353e-18
data/test/nevus/ISIC_0015030.jpg,6.12096e-10,5.58211e-08
data/test/nevus/ISIC_0015031.jpg,1.84662e-13,1.08549e-11
data/test/nevus/ISIC_0015034.jpg,8.35079e-08,9.35037e-08
data/test/nevus/ISIC_0015035.jpg,5.44597e-11,5.48415e-10
data/test/nevus/ISIC_0015037.jpg,1.07151e-05,2.17241e-05
data/test/nevus/ISIC_0015040.jpg,2.38791e-22,1.16606e-20
data/test/nevus/ISIC_0015051.jpg,6.67058e-06,3.74468e-07
data/test/nevus/ISIC_0015056.jpg,0.214094,0.0265244
data/test/nevus/ISIC_0015057.jpg,0.000177542,2.62358e-06
data/test/nevus/ISIC_0015060.jpg,0.00369329,3.55823e-07
data/test/nevus/ISIC_0015064.jpg,0.000181772,0.64628
data/test/nevus/ISIC_0015078.jpg,0.95499,0.0449768
data/test/nevus/ISIC_0015089.jpg,8.79504e-35,0.0
data/test/nevus/ISIC_0015102.jpg,7.82485e-13,0.999627
data/test/nevus/ISIC_0015118.jpg,1.20582e-07,2.81924e-08
data/test/nevus/ISIC_0015125.jpg,2.53641e-05,3.00712e-07
data/test/nevus/ISIC_0015129.jpg,0.984818,0.0149691
data/test/nevus/ISIC_0015130.jpg,0.999794,2.11546e-09
data/test/nevus/ISIC_0015139.jpg,1.0,1.24025e-15
data/test/nevus/ISIC_0015140.jpg,7.0171e-05,0.00179653
data/test/nevus/ISIC_0015146.jpg,1.09568e-29,0.0
data/test/nevus/ISIC_0015149.jpg,0.833439,4.48751e-05
data/test/nevus/ISIC_0015150.jpg,1.6636e-05,6.98759e-09
data/test/nevus/ISIC_0015152.jpg,1.95283e-10,9.28464e-06
data/test/nevus/ISIC_0015155.jpg,3.91579e-13,4.09271e-13
data/test/nevus/ISIC_0015157.jpg,3.11651e-08,0.40042
data/test/nevus/ISIC_0015160.jpg,0.0,4.85866e-28
data/test/nevus/ISIC_0015161.jpg,1.84453e-12,0.791965
data/test/nevus/ISIC_0015171.jpg,0.00032547,0.554049
data/test/nevus/ISIC_0015173.jpg,0.00853114,0.00412615
data/test/nevus/ISIC_0015174.jpg,0.00155344,0.000121926
data/test/nevus/ISIC_0015175.jpg,1.83381e-11,1.05862e-09
data/test/nevus/ISIC_0015176.jpg,0.0100523,0.891977
data/test/nevus/ISIC_0015179.jpg,0.0091532,1.36246e-06
data/test/nevus/ISIC_0015184.jpg,2.02456e-19,1.00462e-19
data/test/nevus/ISIC_0015201.jpg,0.017492,2.3154e-05
data/test/nevus/ISIC_0015202.jpg,1.23669e-14,6.07352e-18
data/test/nevus/ISIC_0015203.jpg,1.52356e-05,2.757e-07
data/test/nevus/ISIC_0015207.jpg,0.00956312,6.22818e-05
data/test/nevus/ISIC_0015208.jpg,2.30481e-09,3.16669e-14
data/test/nevus/ISIC_0015212.jpg,1.37952e-30,0.0
data/test/nevus/ISIC_0015215.jpg,7.66305e-05,7.90351e-07
data/test/nevus/ISIC_0015216.jpg,8.26053e-05,7.22541e-17
data/test/nevus/ISIC_0015217.jpg,0.000110136,0.00112451
data/test/nevus/ISIC_0015218.jpg,8.51614e-13,2.18751e-20
data/test/nevus/ISIC_0015223.jpg,3.05107e-16,6.70966e-17
data/test/nevus/ISIC_0015224.jpg,1.00623e-09,2.16261e-11
data/test/nevus/ISIC_0015226.jpg,4.80635e-09,2.11265e-13
data/test/nevus/ISIC_0015232.jpg,3.87385e-05,2.30561e-07
data/test/nevus/ISIC_0015237.jpg,0.999883,4.92851e-06
data/test/nevus/ISIC_0015241.jpg,1.01683e-08,1.23739e-14
data/test/nevus/ISIC_0015244.jpg,1.13105e-06,0.00262702
data/test/nevus/ISIC_0015245.jpg,2.92275e-06,0.775582
data/test/nevus/ISIC_0015250.jpg,0.0162848,0.000197605
data/test/nevus/ISIC_0015254.jpg,0.000452666,2.59077e-05
data/test/nevus/ISIC_0015255.jpg,5.05494e-19,5.98128e-16
data/test/nevus/ISIC_0015258.jpg,7.48524e-09,0.000496075
data/test/nevus/ISIC_0015264.jpg,3.1526e-13,5.09073e-13
data/test/nevus/ISIC_0015270.jpg,3.36759e-05,9.70318e-05
data/test/nevus/ISIC_0015273.jpg,7.34204e-11,2.15719e-22
data/test/nevus/ISIC_0015274.jpg,0.548173,0.00251342
data/test/nevus/ISIC_0015276.jpg,0.00200946,1.13549e-11
data/test/nevus/ISIC_0015279.jpg,1.63765e-30,2.05913e-19
data/test/nevus/ISIC_0015283.jpg,1.24228e-22,3.26291e-24
data/test/nevus/ISIC_0015291.jpg,3.06128e-10,5.11164e-12
data/test/nevus/ISIC_0015293.jpg,1.43712e-07,0.0603334
data/test/nevus/ISIC_0015298.jpg,6.06262e-10,3.49496e-14
data/test/nevus/ISIC_0015309.jpg,1.16359e-12,7.00978e-09
data/test/nevus/ISIC_0015310.jpg,7.11825e-14,3.41911e-12
data/test/nevus/ISIC_0015311.jpg,0.196296,0.463231
data/test/nevus/ISIC_0015312.jpg,1.60593e-05,0.000206785
data/test/nevus/ISIC_0015330.jpg,4.48894e-14,6.23708e-25
data/test/nevus/ISIC_0015331.jpg,2.41576e-14,2.31003e-13
data/test/nevus/ISIC_0015347.jpg,2.30685e-05,1.37014e-08
data/test/nevus/ISIC_0015353.jpg,4.85778e-06,0.974104
data/test/nevus/ISIC_0015355.jpg,7.99663e-18,2.40351e-10
data/test/nevus/ISIC_0015357.jpg,8.22474e-16,2.77651e-20
data/test/nevus/ISIC_0015360.jpg,0.00180071,2.91395e-12
data/test/nevus/ISIC_0015363.jpg,3.581e-06,8.98215e-09
data/test/nevus/ISIC_0015364.jpg,5.61422e-16,1.0
data/test/nevus/ISIC_0015368.jpg,0.270108,0.000180489
data/test/nevus/ISIC_0015369.jpg,3.95107e-09,5.32095e-12
data/test/nevus/ISIC_0015383.jpg,9.42259e-16,5.74845e-19
data/test/nevus/ISIC_0015386.jpg,0.00306943,0.00218135
data/test/nevus/ISIC_0015390.jpg,0.0480028,0.94598
data/test/nevus/ISIC_0015395.jpg,1.51933e-33,4.90435e-13
data/test/nevus/ISIC_0015403.jpg,1.0,4.22729e-09
data/test/nevus/ISIC_0015404.jpg,0.10906,2.74551e-05
data/test/nevus/ISIC_0015411.jpg,1.09061e-18,3.12454e-21
data/test/nevus/ISIC_0015412.jpg,0.00623262,9.89225e-08
data/test/nevus/ISIC_0015416.jpg,1.04075e-06,2.69893e-05
data/test/nevus/ISIC_0015417.jpg,0.564613,0.00146113
data/test/nevus/ISIC_0015418.jpg,3.25567e-06,5.36116e-16
data/test/nevus/ISIC_0015419.jpg,0.000371562,5.54185e-07
data/test/nevus/ISIC_0015436.jpg,9.62676e-08,5.06087e-11
data/test/nevus/ISIC_0015440.jpg,4.86785e-10,9.02306e-22
data/test/nevus/ISIC_0015447.jpg,1.54634e-07,2.54291e-05
data/test/nevus/ISIC_0015455.jpg,0.00141068,2.07604e-08
data/test/nevus/ISIC_0015464.jpg,0.607476,0.110337
data/test/nevus/ISIC_0015466.jpg,0.390637,5.00754e-06
data/test/nevus/ISIC_0015468.jpg,4.89874e-08,1.20945e-08
data/test/nevus/ISIC_0015476.jpg,1.98496e-08,5.23002e-24
data/test/nevus/ISIC_0015481.jpg,0.0223411,5.20458e-09
data/test/nevus/ISIC_0015482.jpg,0.00240805,0.00289028
data/test/nevus/ISIC_0015485.jpg,0.134883,0.123575
data/test/nevus/ISIC_0015510.jpg,4.15029e-10,3.65461e-14
data/test/nevus/ISIC_0015526.jpg,6.73318e-10,1.05919e-16
data/test/nevus/ISIC_0015537.jpg,1.38684e-06,0.988971
data/test/nevus/ISIC_0015544.jpg,0.222068,0.390142
data/test/nevus/ISIC_0015559.jpg,0.0886723,0.00107677
data/test/nevus/ISIC_0015563.jpg,9.01521e-05,2.34158e-07
data/test/nevus/ISIC_0015566.jpg,1.22772e-08,6.56644e-13
data/test/nevus/ISIC_0015568.jpg,0.0145244,0.0022403
data/test/nevus/ISIC_0015582.jpg,2.77995e-19,1.06991e-25
data/test/nevus/ISIC_0015593.jpg,5.91131e-36,8.32614e-15
data/test/nevus/ISIC_0015603.jpg,0.0170248,2.67474e-05
data/test/nevus/ISIC_0015607.jpg,0.0042595,0.0620514
data/test/nevus/ISIC_0015614.jpg,0.000416068,0.262664
data/test/nevus/ISIC_0015617.jpg,0.00727539,0.0147544
data/test/nevus/ISIC_0015625.jpg,2.78716e-05,1.69599e-12
data/test/nevus/ISIC_0015631.jpg,0.000805781,7.21292e-08
data/test/nevus/ISIC_0015636.jpg,0.627354,0.303795
data/test/nevus/ISIC_0015638.jpg,1.35048e-13,1.60375e-13
data/test/nevus/ISIC_0015641.jpg,2.29104e-10,0.993883
data/test/nevus/ISIC_0015645.jpg,1.38388e-07,2.17064e-10
data/test/nevus/ISIC_0015936.jpg,0.0105769,0.0159057
data/test/nevus/ISIC_0015937.jpg,2.9017e-06,1.14871e-05
data/test/nevus/ISIC_0015938.jpg,4.99173e-14,5.39782e-32
data/test/nevus/ISIC_0015939.jpg,0.668615,0.00195297
data/test/nevus/ISIC_0015940.jpg,3.81781e-06,0.0012815
data/test/nevus/ISIC_0015941.jpg,1.46859e-13,9.14252e-07
data/test/nevus/ISIC_0015942.jpg,2.76928e-13,1.32948e-07
data/test/nevus/ISIC_0015943.jpg,1.55261e-12,0.000693743
data/test/nevus/ISIC_0015944.jpg,6.34343e-06,0.999963
data/test/nevus/ISIC_0015945.jpg,0.000526136,1.66879e-09
data/test/nevus/ISIC_0015946.jpg,0.00132443,0.000561278
data/test/nevus/ISIC_0015947.jpg,0.000340868,0.00906546
data/test/nevus/ISIC_0015948.jpg,1.17809e-11,8.09519e-15
data/test/nevus/ISIC_0015949.jpg,2.43187e-07,9.43302e-05
data/test/nevus/ISIC_0015950.jpg,0.0363981,0.0129879
data/test/nevus/ISIC_0015951.jpg,2.33386e-10,6.76811e-06
data/test/nevus/ISIC_0015952.jpg,0.000201276,2.97084e-05
